DEMO	DEMO	DE0419020	2019-04-01	22125,39	0	2019-04-06
2582	112	1017582044	2017-10-01	2.21	0	2017-11-08
2582	112	0817582044	2017-08-01	0.75	0	2017-09-20
2582	112	1117582044	2017-11-01	1.79	0	2017-12-08
2582	112	1217582044	2017-12-01	2.03	0	2017-12-15
2582	112	0118582044	2018-01-01	2.8	0	2018-01-30
2582	112	0818582044	2018-08-01	316.53	0	2018-09-06
2582	112	0218582044	2018-02-01	4.22	0	2018-03-07
2582	112	0318582044	2018-03-01	8.58	0	2018-04-10
2582	112	0418582044	2018-04-01	16.77	0	2018-05-08
2582	112	0518582044	2018-05-01	47.93	0	2018-06-05
2582	112	0618582044	2018-06-01	35.35	0	2018-07-06
2582	112	0718582044	2018-07-01	20.81	0	2018-08-22
2582	112	0918582044	2018-09-01	1367.33	0	2018-10-06
2582	112	1018582044	2018-10-01	652.45	0	2018-11-06
2582	112	1118582044	2018-11-01	4691.09	0	2018-12-11
2582	112	1218582044	2018-12-01	4320.13	0	2019-02-04
2582	112	0119582044	2019-01-01	4945.96	0	2019-02-25
2582	112	0219582044	2019-02-01	9356.42	0	2019-03-19
2582	112	0319582044	2019-03-01	11844.57	0	2019-04-11
2582	113	0219582045	2019-02-01	9387.54	6534.44	2019-03-19
2582	114	0219582046	2019-02-01	9387.54	6533.2	2019-03-19
2582	121	0219582047	2019-02-01	9356.42	6500.81	2019-03-19
2582	123	0319582049	2019-03-01	11932	0	2019-04-11
2582	131	0319582051	2019-03-01	11844.57	0	2019-04-11
2582	132	0219582052	2019-02-01	9299.34	6443.73	2019-03-19
2582	134	0319582054	2019-03-01	11932	0	2019-04-11
2582	141	0918582055	2018-09-01	1367.33	954.38	2018-10-06
2582	141	1018582055	2018-10-01	652.45	0	2018-11-06
2582	141	1118582055	2018-11-01	4691.09	0	2018-12-11
2582	141	1218582055	2018-12-01	4320.13	0	2019-02-04
2582	141	0119582055	2019-01-01	4945.96	0	2019-02-25
2582	141	0219582055	2019-02-01	9356.42	0	2019-03-19
2582	141	0319582055	2019-03-01	101844.57	0	2019-04-11
2582	143	0319582057	2019-03-01	11932	11931.61	2019-04-11
2582	144	0518582058	2018-05-01	48.58	7.45	2018-06-05
2582	144	0818582058	2018-08-01	330.41	0	2018-09-06
2582	144	1118582058	2018-11-01	4862.44	0	2018-12-11
2582	144	0618582058	2018-06-01	36.68	0	2018-07-06
2582	144	0718582058	2018-07-01	21.37	0	2018-08-22
2582	144	0918582058	2018-09-01	1423.61	0	2018-10-06
2582	144	1018582058	2018-10-01	673.62	0	2018-11-06
2582	144	1218582058	2018-12-01	4476.74	0	2019-02-04
2582	144	0119582058	2019-01-01	5083.31	0	2019-02-25
2582	144	0219582058	2019-02-01	9561.38	0	2019-03-19
2582	144	0319582058	2019-03-01	12420.12	0	2019-04-11
2582	PH-A	0219582059	2019-02-01	13110.72	0	2019-03-19
2582	PH-A	0319582059	2019-03-01	22386.6	0	2019-04-11
2582	PH-C	0319582061	2019-03-01	21075.22	7.78	2019-04-11
2583	C-011	0219583008	2019-02-01	26219.17	0	2019-04-03
2583	C-012	1118583009	2018-11-01	1584.34	0	2018-11-10
2583	C-012	1218583009	2018-12-01	1594.23	0	2018-12-29
2583	C-012	0119583009	2019-01-01	4026.16	0	2019-01-17
2583	C-012	0219583009	2019-02-01	26219.17	0	2019-04-03
2583	C-021	0219583010	2019-02-01	26219.17	0	2019-04-03
2583	C-022	0219583011	2019-02-01	26219.17	0	2019-04-03
2583	C-031	0219583012	2019-02-01	26219.17	0	2019-04-03
2583	C-032	0219583013	2019-02-01	26219.17	0	2019-04-03
2583	C-041	0219583014	2019-02-01	26219.17	362.58	2019-04-03
2583	C-042	0219583015	2019-02-01	26219.17	0	2019-04-03
2583	C-051	1118583016	2018-11-01	1584.34	0	2018-11-10
2583	C-051	1218583016	2018-12-01	1594.23	0	2018-12-29
2583	C-051	0119583016	2019-01-01	4026.16	0	2019-01-17
2583	C-051	0219583016	2019-02-01	26219.17	0	2019-04-03
2583	C-052	0219583017	2019-02-01	26219.17	0.58	2019-04-03
2583	C-061	0219583018	2019-02-01	26219.17	0	2019-04-03
2583	C-062	1218583019	2018-12-01	1594.23	0	2018-12-29
2583	C-062	0119583019	2019-01-01	4026.16	0	2019-01-17
2583	C-062	0219583019	2019-02-01	26219.17	0	2019-04-03
2583	C-071	0119583020	2019-01-01	4026.16	0.77	2019-01-17
2583	C-071	0219583020	2019-02-01	26219.17	0	2019-04-03
2583	C-072	0219583021	2019-02-01	26219.17	0	2019-04-03
2583	C-082	0119583023	2019-01-01	4026.16	207.03	2019-01-17
2583	C-082	0219583023	2019-02-01	26219.17	0	2019-04-03
2583	C-091	0219583024	2019-02-01	26219.17	0	2019-04-03
2583	C-092	0219583025	2019-02-01	26219.17	0	2019-04-03
2583	C-101	0219583026	2019-02-01	26219.17	0	2019-04-03
2583	C-102	0119583027	2019-01-01	4026.16	1.74	2019-01-17
2583	C-102	0219583027	2019-02-01	26219.17	0	2019-04-03
2583	C-PB1	0219583028	2019-02-01	30989.83	0	2019-04-03
2584	01-A	0419584001	2019-04-01	66791.58	0	2019-05-06
2584	01-B	0419584002	2019-04-01	62980.13	0	2019-05-06
2584	01-C	0419584003	2019-04-01	45692.35	0	2019-05-06
2584	01-D	0419584004	2019-04-01	62980.13	0	2019-05-06
2584	01-E	0419584005	2019-04-01	93834.94	0	2019-05-06
2584	02-A	0419584006	2019-04-01	66791.58	0	2019-05-06
2584	02-B	0419584007	2019-04-01	62980.13	0	2019-05-06
2584	02-C	0419584008	2019-04-01	45692.35	0	2019-05-06
2584	02-D	0419584009	2019-04-01	62980.13	0	2019-05-06
2584	02-E	0319584010	2019-03-01	51561.13	0	2019-04-10
2584	02-E	0419584010	2019-04-01	66791.58	0	2019-05-06
2584	03-A	0219584011	2019-02-01	30631.95	0	2019-03-02
2584	03-A	0319584011	2019-03-01	51561.13	0	2019-04-10
2584	03-A	0419584011	2019-04-01	66791.58	0	2019-05-06
2584	03-B	0319584012	2019-03-01	48618.76	4.12	2019-04-10
2584	03-B	0419584012	2019-04-01	62980.13	0	2019-05-06
2584	03-C	1218584013	2018-12-01	4655.41	0	2018-12-26
2584	03-C	0119584013	2019-01-01	15545	0	2019-02-02
2584	03-C	0219584013	2019-02-01	20955.44	0	2019-03-02
2584	03-C	0319584013	2019-03-01	35273.14	0	2019-04-10
2584	03-C	0419584013	2019-04-01	45692.35	0	2019-05-06
2584	03-D	0419584014	2019-04-01	62980.13	0	2019-05-06
2584	03-E	0419584015	2019-04-01	66791.58	0	2019-05-06
2584	04-A	0419584016	2019-04-01	66791.58	0	2019-05-06
2584	04-B	0219584017	2019-02-01	28883.97	0	2019-03-02
2584	04-B	0319584017	2019-03-01	48618.76	0	2019-04-10
2584	04-B	0419584017	2019-04-01	62980.13	0	2019-05-06
2584	04-C	0219584018	2019-02-01	20955.44	0	2019-03-02
2584	04-C	0319584018	2019-03-01	35273.14	0	2019-04-10
2584	04-C	0419584018	2019-04-01	45692.35	0	2019-05-06
2584	04-D	0319584019	2019-03-01	48618.76	0	2019-04-10
2584	04-D	0419584019	2019-04-01	62980.13	0	2019-05-06
2584	04-E	0419584020	2019-04-01	66791.58	0	2019-05-06
2584	05-A	0419584021	2019-04-01	66791.58	0	2019-05-06
2584	05-B	0419584022	2019-04-01	62980.13	0	2019-05-06
2584	05-C	0419584023	2019-04-01	45692.35	0	2019-05-06
2584	05-D	0319584024	2019-03-01	48618.76	0	2019-04-10
2584	05-D	0419584024	2019-04-01	62980.13	0	2019-05-06
2584	05-E	0419584025	2019-04-01	66791.58	0	2019-05-06
2584	06-A	0419584026	2019-04-01	66791.58	0	2019-05-06
2584	06-B	0419584027	2019-04-01	62980.13	0	2019-05-06
2584	06-C	0319584028	2019-03-01	35273.14	0	2019-04-10
2584	06-C	0419584028	2019-04-01	45692.35	0	2019-05-06
2584	06-D	0419584029	2019-04-01	62980.13	0	2019-05-06
2584	06-E	0419584030	2019-04-01	66791.58	0	2019-05-06
2584	07-A	0419584031	2019-04-01	66791.58	0	2019-05-06
2584	07-B	0419584032	2019-04-01	62980.13	0	2019-05-06
2584	07-C	0319584033	2019-03-01	35273.14	20000	2019-04-10
2584	07-C	0419584033	2019-04-01	45692.35	0	2019-05-06
2584	07-D	0319584034	2019-03-01	48618.76	0	2019-04-10
2584	07-D	0419584034	2019-04-01	62980.13	0	2019-05-06
2584	07-E	0319584035	2019-03-01	51561.13	0	2019-04-10
2584	07-E	0419584035	2019-04-01	66791.58	0	2019-05-06
2584	08-A	0419584036	2019-04-01	66791.58	0	2019-05-06
2584	08-B	0419584037	2019-04-01	62980.13	0	2019-05-06
2584	08-C	0319584038	2019-03-01	35273.14	0	2019-04-10
2584	08-C	0419584038	2019-04-01	45692.35	0	2019-05-06
2584	08-D	0319584039	2019-03-01	48618.76	0	2019-04-10
2584	08-D	0419584039	2019-04-01	62980.13	0	2019-05-06
2584	08-E	0219584040	2019-02-01	30631.95	0	2019-03-02
2584	08-E	0319584040	2019-03-01	51561.13	0	2019-04-10
2584	08-E	0419584040	2019-04-01	66791.58	0	2019-05-06
2584	09-A	0319584041	2019-03-01	51561.13	0	2019-04-10
2584	09-A	0419584041	2019-04-01	66791.58	0	2019-05-06
2584	09-B	0419584042	2019-04-01	62980.13	0	2019-05-06
2584	09-C	0419584043	2019-04-01	45692.35	0	2019-05-06
2584	09-D	0419584044	2019-04-01	62980.13	0	2019-05-06
2584	09-E	0419584045	2019-04-01	66791.58	0	2019-05-06
2584	10-A	0419584046	2019-04-01	66791.58	0	2019-05-06
2584	10-B	0419584047	2019-04-01	62980.13	0	2019-05-06
2584	10-C	0419584048	2019-04-01	45692.35	0	2019-05-06
2584	10-D	0419584049	2019-04-01	62980.13	0	2019-05-06
2584	10-E	0419584050	2019-04-01	66791.58	0	2019-05-06
2584	11-A	0419584051	2019-04-01	66791.58	0	2019-05-06
2584	11-B	0319584052	2019-03-01	48618.76	0	2019-04-10
2584	11-B	0419584052	2019-04-01	62980.13	0	2019-05-06
2584	11-C	0419584053	2019-04-01	45692.35	0	2019-05-06
2584	11-D	1018584054	2018-10-01	1156.96	0	2018-11-02
2584	11-D	1118584054	2018-11-01	6246.04	0	2018-12-05
2584	11-D	1218584054	2018-12-01	6416.77	0	2018-12-26
2584	11-D	0119584054	2019-01-01	21426.51	0	2019-02-02
2584	11-D	0219584054	2019-02-01	28883.97	0	2019-03-02
2584	11-D	0319584054	2019-03-01	48618.76	0	2019-04-10
2584	11-D	0419584054	2019-04-01	62980.13	0	2019-05-06
2584	11-E	0319584055	2019-03-01	51561.13	0	2019-04-10
2584	11-E	0419584055	2019-04-01	66791.58	0	2019-05-06
2584	12-A	0119584056	2019-01-01	22723.18	0.72	2019-02-02
2584	12-A	0219584056	2019-02-01	30631.95	0	2019-03-02
2584	12-A	0319584056	2019-03-01	51561.13	0	2019-04-10
2584	12-A	0419584056	2019-04-01	66791.58	0	2019-05-06
2584	12-B	0419584057	2019-04-01	62980.13	0	2019-05-06
2584	12-C	0119584058	2019-01-01	15545	2.07	2019-02-02
2584	12-C	0219584058	2019-02-01	20955.44	0	2019-03-02
2584	12-C	0319584058	2019-03-01	35273.14	0	2019-04-10
2584	12-C	0419584058	2019-04-01	45692.35	0	2019-05-06
2584	12-D	0219584059	2019-02-01	28883.97	0	2019-03-02
2584	12-D	0319584059	2019-03-01	48618.76	0	2019-04-10
2584	12-D	0419584059	2019-04-01	62980.13	0	2019-05-06
2584	12-E	0419584060	2019-04-01	66791.58	0	2019-05-06
2584	13-A	0419584061	2019-04-01	66791.58	0	2019-05-06
2584	13-B	0419584062	2019-04-01	62980.13	0	2019-05-06
2584	13-C	0319584063	2019-03-01	35273.14	0.61	2019-04-10
2584	13-C	0419584063	2019-04-01	45692.35	0	2019-05-06
2584	13-D	0419584064	2019-04-01	62980.13	0	2019-05-06
2584	13-E	0319584065	2019-03-01	51561.13	0	2019-04-10
2584	13-E	0419584065	2019-04-01	66791.58	0	2019-05-06
2584	14-A	0319584066	2019-03-01	51561.13	0	2019-04-10
2584	14-A	0419584066	2019-04-01	66791.58	0	2019-05-06
2584	14-B	0419584067	2019-04-01	62980.13	0	2019-05-06
2584	14-C	0419584068	2019-04-01	45692.35	0	2019-05-06
2584	14-D	0419584069	2019-04-01	62980.13	0	2019-05-06
2584	14-E	0319584070	2019-03-01	51561.13	0	2019-04-10
2584	14-E	0419584070	2019-04-01	66791.58	0	2019-05-06
2584	PH	0419584071	2019-04-01	237400.56	0	2019-05-06
2585	01-A	0219585001	2019-02-01	34965.26	34965.25	2019-03-04
2585	01-B	0219585002	2019-02-01	34965.26	34965.23	2019-03-04
2585	02-A	0119585003	2019-01-01	42927.24	0	2019-02-04
2585	02-A	0319585003	2019-03-01	18723.21	0	2019-04-09
2585	08-B	1218585016	2018-12-01	2148.29	0	2018-12-18
2585	08-B	0718585016	2018-07-01	41.63	1.35	2018-10-03
2585	08-B	0818585016	2018-08-01	44.69	0	2018-10-03
2585	08-B	0918585016	2018-09-01	1148.77	0	2018-10-05
2585	08-B	1018585016	2018-10-01	4380.84	3000	2018-11-10
2585	08-B	1118585016	2018-11-01	6376.97	0	2018-12-05
2585	08-B	0119585016	2019-01-01	43683.65	0	2019-02-04
2585	08-B	0219585016	2019-02-01	36007.68	0	2019-03-04
2585	08-B	0319585016	2019-03-01	19053.13	0	2019-04-09
2585	09-A	0319585017	2019-03-01	19053.13	0	2019-04-09
2585	09-B	0219585018	2019-02-01	36007.68	5175.16	2019-03-04
2585	09-B	0319585018	2019-03-01	19053.13	0	2019-04-09
2585	11-A	0319585021	2019-03-01	19166.53	0	2019-04-09
2585	11-B	0319585022	2019-03-01	19166.53	0	2019-04-09
2585	12-B	0319585024	2019-03-01	19274.78	19274.48	2019-04-09
2585	EST	0319585025	2019-03-01	773.26	0	2019-04-09
2585	PH-A	0119585027	2019-01-01	68173.01	36196.7	2019-02-04
2585	PH-A	0219585027	2019-02-01	56193.81	0	2019-03-04
2585	PH-B	1118585028	2018-11-01	9951.94	0	2018-12-05
2585	PH-B	1218585028	2018-12-01	3352.65	0	2018-12-18
2585	PH-B	1018585028	2018-10-01	6836.78	3000	2018-11-10
2585	PH-B	0119585028	2019-01-01	68173.01	0	2019-02-04
2585	PH-B	0219585028	2019-02-01	56193.81	0	2019-03-04
2585	PH-B	0319585028	2019-03-01	29734.43	0	2019-04-09
2586	011	1118586001	2018-11-01	3665.67	3200.66	2018-12-12
2586	011	0419586001	2019-04-01	75217.16	0	2019-05-04
2586	012	0419586002	2019-04-01	63966.37	0	2019-05-04
2586	013	0419586003	2019-04-01	75217.16	0	2019-05-04
2586	014	0419586004	2019-04-01	63966.37	0	2019-05-04
2586	021	0219586005	2019-02-01	29590.84	7.16	2019-03-13
2586	021	0319586005	2019-03-01	33621.33	0	2019-04-08
2586	021	0419586005	2019-04-01	75217.16	0	2019-05-04
2586	022	0319586006	2019-03-01	28592.36	0	2019-04-08
2586	022	0419586006	2019-04-01	63966.37	0	2019-05-04
2586	023	0419586007	2019-04-01	75217.16	0	2019-05-04
2586	024	0319586008	2019-03-01	28592.36	4840.32	2019-04-08
2586	024	0419586008	2019-04-01	63966.37	0	2019-05-04
2586	031	0319586009	2019-03-01	33621.33	0	2019-04-08
2586	031	0419586009	2019-04-01	75217.16	0	2019-05-04
2586	032	0419586010	2019-04-01	63966.37	0	2019-05-04
2586	033	0118586011	2018-01-01	1.83	0.69	2018-02-09
2586	033	0419586011	2019-04-01	75217.16	0	2019-05-04
2586	034	0319586012	2019-03-01	28592.36	0	2019-04-08
2586	034	0419586012	2019-04-01	63966.37	0	2019-05-04
2586	041	0419586013	2019-04-01	75217.16	0	2019-05-04
2586	042	0419586014	2019-04-01	63966.37	0	2019-05-04
2586	043	0419586015	2019-04-01	75217.16	0	2019-05-04
2586	044	0319586016	2019-03-01	28592.36	864.96	2019-04-08
2586	044	0419586016	2019-04-01	63966.37	0	2019-05-04
2586	051	0319586017	2019-03-01	33621.33	0	2019-04-08
2586	051	0419586017	2019-04-01	75217.16	0	2019-05-04
2586	052	0319586018	2019-03-01	28592.36	0	2019-04-08
2586	052	0419586018	2019-04-01	63966.37	0	2019-05-04
2586	053	0319586019	2019-03-01	33621.33	0	2019-04-08
2586	053	0419586019	2019-04-01	75217.16	0	2019-05-04
2586	054	0419586020	2019-04-01	63966.37	0	2019-05-04
2586	061	0419586021	2019-04-01	75217.16	0	2019-05-04
2586	062	0219586022	2019-02-01	25164.74	24955.12	2019-03-13
2586	062	0319586022	2019-03-01	28592.36	0	2019-04-08
2586	062	0419586022	2019-04-01	63966.37	0	2019-05-04
2586	063	0419586023	2019-04-01	75217.16	0	2019-05-04
2586	064	0319586024	2019-03-01	28592.36	1.12	2019-04-08
2586	064	0419586024	2019-04-01	63966.37	0	2019-05-04
2586	071	0419586025	2019-04-01	75217.16	0	2019-05-04
2586	072	0419586026	2019-04-01	63966.37	0	2019-05-04
2586	073	0319586027	2019-03-01	33621.33	0	2019-04-08
2586	073	0419586027	2019-04-01	75217.16	0	2019-05-04
2586	074	0319586028	2019-03-01	28592.36	0	2019-04-08
2586	074	0419586028	2019-04-01	63966.37	0	2019-05-04
2586	081	0219586029	2019-02-01	29590.84	0	2019-03-13
2586	081	0319586029	2019-03-01	33621.33	0	2019-04-08
2586	081	0419586029	2019-04-01	75217.16	0	2019-05-04
2586	082	0419586030	2019-04-01	63966.37	0	2019-05-04
2586	083	0319586031	2019-03-01	33621.33	0	2019-04-08
2586	083	0419586031	2019-04-01	75217.16	0	2019-05-04
2586	084	0419586032	2019-04-01	63966.37	0	2019-05-04
2586	091	0419586033	2019-04-01	75217.16	0	2019-05-04
2586	092	0718586034	2018-07-01	106.26	0	2018-10-10
2586	092	0618586034	2018-06-01	71.99	2.13	2018-07-06
2586	092	0119586034	2019-01-01	9044.88	0	2019-02-20
2586	092	1118586034	2018-11-01	3117.37	0	2018-12-12
2586	092	0818586034	2018-08-01	156.59	0	2018-10-10
2586	092	0918586034	2018-09-01	1071.88	0	2018-11-20
2586	092	1018586034	2018-10-01	1548.79	0	2018-12-11
2586	092	1218586034	2018-12-01	3362.39	0	2019-01-21
2586	092	0219586034	2019-02-01	25164.74	0	2019-03-13
2586	092	0319586034	2019-03-01	28592.36	0	2019-04-08
2586	092	0419586034	2019-04-01	63966.37	0	2019-05-04
2586	093	0319586035	2019-03-01	33621.33	0	2019-04-08
2586	093	0419586035	2019-04-01	75217.16	0	2019-05-04
2586	094	0419586036	2019-04-01	63966.37	0	2019-05-04
2586	101	0319586037	2019-03-01	35390.19	0	2019-04-08
2586	101	0419586037	2019-04-01	79174.41	0	2019-05-04
2586	102	0319586038	2019-03-01	29592.65	26113.49	2019-04-08
2586	102	0419586038	2019-04-01	66204.22	0	2019-05-04
2586	103	0319586039	2019-03-01	35390.19	852.6	2019-04-08
2586	103	0419586039	2019-04-01	79174.41	0	2019-05-04
2586	104	0219586040	2019-02-01	26045.14	0	2019-03-13
2586	104	0319586040	2019-03-01	29592.65	0	2019-04-08
2586	104	0419586040	2019-04-01	66204.22	0	2019-05-04
2586	PB	0419586041	2019-04-01	109783.84	0	2019-05-04
2586	LOC	0319586042	2019-03-01	10408.89	0	2019-04-08
2586	LOC	0419586042	2019-04-01	23286.6	0	2019-05-04
2587	01-B	0319587022	2019-03-01	18098.57	0	2019-04-10
2587	02-B	0219587025	2019-02-01	10282.56	0	2019-03-13
2587	02-B	0319587025	2019-03-01	18098.57	0	2019-04-10
2587	03-A	0119587027	2019-01-01	4892.81	0	2019-02-08
2587	03-A	0219587027	2019-02-01	10459.43	0	2019-03-13
2587	03-A	0319587027	2019-03-01	18429.68	0	2019-04-10
2587	03-A	1218587027	2018-12-01	2393.39	258.71	2019-01-09
2587	03-C	0319587029	2019-03-01	18098.57	1.81	2019-04-10
2587	04-A	0319587030	2019-03-01	18098.57	12751.41	2019-04-10
2587	04-C	0119587032	2019-01-01	4787.75	0	2019-02-08
2587	04-C	0219587032	2019-02-01	10429.12	0	2019-03-13
2587	04-C	1118587032	2018-11-01	2660.08	0	2018-12-08
2587	04-C	1218587032	2018-12-01	2323.18	0	2019-01-09
2587	04-C	0319587032	2019-03-01	18399.37	0	2019-04-10
2587	05-B	0119587034	2019-01-01	4787.75	0	2019-02-08
2587	05-B	0219587034	2019-02-01	10282.56	0	2019-03-13
2587	05-B	1218587034	2018-12-01	2323.18	0	2019-01-09
2587	05-B	0319587034	2019-03-01	18359.47	0	2019-04-10
2587	05-C	0319587035	2019-03-01	18098.57	0	2019-04-10
2587	06-C	0319587038	2019-03-01	18098.57	0	2019-04-10
2587	07-B	0119587040	2019-01-01	4787.75	0	2019-02-08
2587	07-B	0219587040	2019-02-01	10282.56	0	2019-03-13
2587	07-B	1218587040	2018-12-01	2323.18	0	2019-01-09
2587	07-B	0319587040	2019-03-01	18359.47	0	2019-04-10
2587	07-C	0219587041	2019-02-01	10282.56	0	2019-03-13
2587	07-C	0319587041	2019-03-01	18098.57	0	2019-04-10
2587	08-A	0319587042	2019-03-01	18098.57	0	2019-04-10
2587	09-C	0518587047	2018-05-01	71.13	0	2018-06-01
2587	09-C	0318587047	2018-03-01	6.71	0.03	2018-04-10
2587	09-C	0418587047	2018-04-01	7.65	0	2018-05-08
2587	09-C	0618587047	2018-06-01	40.05	0	2018-07-09
2587	09-C	0718587047	2018-07-01	34.07	0	2018-08-06
2587	09-C	0818587047	2018-08-01	492.91	492.61	2018-09-10
2587	09-C	0319587047	2019-03-01	18100.88	0	2019-04-10
2587	10-B	0319587049	2019-03-01	18098.57	12751.41	2019-04-10
2587	11-A	1218587051	2018-12-01	2359.13	0	2019-01-09
2587	11-A	0119587051	2019-01-01	4937.57	0	2019-02-08
2587	11-A	0219587051	2019-02-01	10590.36	0	2019-03-13
2587	11-A	1018587051	2018-10-01	956	955.32	2018-11-06
2587	11-A	1118587051	2018-11-01	2701.23	0	2018-12-08
2587	11-A	0319587051	2019-03-01	18684.01	0	2019-04-10
2588	001A	0119588001	2019-01-01	14291.54	0	2019-03-19
2588	001A	0219588001	2019-02-01	11251.57	0	2019-03-21
2588	001A	0319588001	2019-03-01	12880.96	0	2019-04-10
2588	002A	0119588003	2019-01-01	14291.54	0	2019-03-19
2588	002A	0219588003	2019-02-01	11251.57	0	2019-03-21
2588	002A	0319588003	2019-03-01	12880.96	0	2019-04-10
2588	002B	1218588004	2018-12-01	3534.32	0	2019-02-06
2588	002B	0119588004	2019-01-01	14291.54	0	2019-03-19
2588	002B	0219588004	2019-02-01	11251.57	0	2019-03-21
2588	002B	0319588004	2019-03-01	12880.96	0	2019-04-10
2588	003A	0119588005	2019-01-01	14291.54	0	2019-03-19
2588	003A	0219588005	2019-02-01	11251.57	0	2019-03-21
2588	003A	0319588005	2019-03-01	12880.96	0	2019-04-10
2588	004A	1018588007	2018-10-01	1653.32	0	2018-11-28
2588	004A	1118588007	2018-11-01	1926.2	0	2018-12-12
2588	004A	0818588007	2018-08-01	428.22	0.25	2018-10-10
2588	004A	0918588007	2018-09-01	704.87	0	2018-11-08
2588	004A	1218588007	2018-12-01	6934.32	0	2019-02-06
2588	004A	0119588007	2019-01-01	14291.54	0	2019-03-19
2588	004A	0219588007	2019-02-01	11251.57	0	2019-03-21
2588	004A	0319588007	2019-03-01	12880.96	0	2019-04-10
2588	004B	0119588008	2019-01-01	14291.54	0	2019-03-19
2588	004B	0219588008	2019-02-01	11251.57	0	2019-03-21
2588	004B	0319588008	2019-03-01	12880.96	0	2019-04-10
2588	005A	0119588009	2019-01-01	14291.54	0	2019-03-19
2588	005A	0219588009	2019-02-01	11251.57	0	2019-03-21
2588	005A	0319588009	2019-03-01	12880.96	0	2019-04-10
2588	005B	0119588010	2019-01-01	14291.54	0	2019-03-19
2588	005B	0219588010	2019-02-01	11251.57	0	2019-03-21
2588	005B	0319588010	2019-03-01	12880.96	0	2019-04-10
2588	006A	0319588011	2019-03-01	12880.96	0	2019-04-10
2588	006B	0518588012	2018-05-01	8.14	0	2018-07-11
2588	006B	0618588012	2018-06-01	20.32	0	2018-08-09
2588	006B	0718588012	2018-07-01	80.69	0	2018-09-20
2588	006B	1018588012	2018-10-01	1653.32	0	2018-11-28
2588	006B	1118588012	2018-11-01	1926.2	0	2018-12-12
2588	006B	0818588012	2018-08-01	428.22	0	2018-10-10
2588	006B	0918588012	2018-09-01	704.87	0	2018-11-08
2588	006B	1218588012	2018-12-01	3534.32	0	2019-02-06
2588	006B	0119588012	2019-01-01	14291.54	0	2019-03-19
2588	006B	0219588012	2019-02-01	11251.57	0	2019-03-21
2588	006B	0319588012	2019-03-01	12880.96	0	2019-04-10
2588	007A	1118588013	2018-11-01	1926.2	0	2018-12-12
2588	007A	0918588013	2018-09-01	704.87	3.35	2018-11-08
2588	007A	0319588013	2019-03-01	12880.96	0	2019-04-10
2588	007B	0418588014	2018-04-01	3.92	3.29	2018-05-14
2588	007B	0518588014	2018-05-01	8.14	0	2018-07-11
2588	007B	0119588014	2019-01-01	14291.54	0	2019-03-19
2588	007B	0219588014	2019-02-01	11251.57	0	2019-03-21
2588	007B	0319588014	2019-03-01	12880.96	0	2019-04-10
2588	008A	0119588015	2019-01-01	14291.54	0.01	2019-03-19
2588	008A	0219588015	2019-02-01	11251.57	0	2019-03-21
2588	008A	0319588015	2019-03-01	12880.96	0	2019-04-10
2588	008B	0918588016	2018-09-01	704.87	0	2018-11-08
2588	008B	1018588016	2018-10-01	1653.32	0	2018-11-28
2588	008B	0818588016	2018-08-01	578.22	0.01	2018-10-10
2588	008B	1118588016	2018-11-01	1926.2	0	2018-12-12
2588	008B	1218588016	2018-12-01	3534.32	0	2019-02-06
2588	008B	0119588016	2019-01-01	14291.54	0	2019-03-19
2588	008B	0219588016	2019-02-01	11251.57	0	2019-03-21
2588	008B	0319588016	2019-03-01	12880.96	0	2019-04-10
2588	009A	1018588017	2018-10-01	1653.32	1653.23	2018-11-28
2588	009A	0119588017	2019-01-01	14291.54	14251.54	2019-03-19
2588	009A	0319588017	2019-03-01	12880.96	0	2019-04-10
2588	009B	0319588018	2019-03-01	12880.96	0	2019-04-10
2588	PH0A	0119588019	2019-01-01	16363.75	0.64	2019-03-19
2588	PH0A	0219588019	2019-02-01	12851.73	0	2019-03-21
2588	PH0A	0319588019	2019-03-01	14733.34	0	2019-04-10
2588	PH0B	0319588020	2019-03-01	14733.34	0	2019-04-10
2589	B01A	0319589001	2019-03-01	5155.76	0	2019-04-26
2589	B01A	0219589001	2019-02-01	13359.89	243.36	2019-03-20
2589	B01B	0119589002	2019-01-01	7536.73	0	2019-02-25
2589	B01B	0319589002	2019-03-01	5155.76	0	2019-04-26
2589	B01B	0219589002	2019-02-01	13359.89	0	2019-03-20
2589	B01C	0319589003	2019-03-01	5326.65	0	2019-04-26
2589	B01C	0219589003	2019-02-01	13802.73	0	2019-03-20
2589	B01D	0319589004	2019-03-01	5326.65	0	2019-04-26
2589	B01D	0219589004	2019-02-01	13802.73	0	2019-03-20
2589	B02B	0718589006	2018-07-01	54.92	0	2018-08-06
2589	B02B	0818589006	2018-08-01	73.59	0	2018-09-14
2589	B02B	0918589006	2018-09-01	376.91	0	2018-10-04
2589	B02B	1018589006	2018-10-01	1255.49	0	2018-11-22
2589	B02B	0119589006	2019-01-01	7538.66	0	2019-02-25
2589	B02B	0319589006	2019-03-01	5549.13	0	2019-04-26
2589	B02B	0219589006	2019-02-01	13552.86	0	2019-03-20
2589	B02B	1118589006	2018-11-01	1459.43	0	2018-12-14
2589	B02B	1218589006	2018-12-01	2243.21	0	2019-01-31
2589	B02D	0319589008	2019-03-01	8747.19	0	2019-04-26
2589	B03A	0319589009	2019-03-01	5326.65	0	2019-04-26
